,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
8080,,,,
8081,,,,
8082,,,,
8083,,,,
8084,,,,
8085,,,,
8086,,,,
8087,person,Mohamed Lahbous,,Mali
8088,person,Mohamed Ennouini,,Mali
8089,person,Hassan,,Mali
8090,person,Hocine,,Mali
8091,person,,,Mali
8092,person,,,Mali
8093,person,,,Mali
8094,,,,
8095,,,,
8096,,,,
8097,,,,
8098,,,,
8099,,,,
8100,,,,
8101,,,,
8102,,,,
8103,,,,
8104,,,,
8105,,,,
8106,,,,
8107,,,,
8108,,,,
8109,,,,
8110,,,,
8111,,,,
8112,,,,
8113,,,,
8114,,,,
8115,,,,
8116,,,,
8117,person,Viktor Fedorovych Yanukovych,,
8118,person,Viktor Fedorovich Yanukovich,,
8119,person,Віктор Федорович Янукович,,
8120,person,Виктор Фёдорович Янукович,,
8121,person,,,
8122,person,Vitalii Yuriyovych Zakharchenko,,
8123,person,Віталій Юрійович Захарченко,,
8124,person,Vitaliy Yurievich Zakharchenko,,
8125,person,Виталий Юрьевич Захарченко,,
8126,person,,,
8127,person,Viktor Pavlovych Pshonka,,
8128,person,Віктор Павлович Пшонка,,
8129,person,,,
8130,person,Viktor Ivanovych Ratushniak,,
8131,person,Віктор Іванович Ратушняк,,
8132,person,,,
8133,,,,
8134,,,,
8135,,,,
8136,person,Artem Viktorovych Pshonka,,
8137,person,Артем Вікторович Пшонка,,
8138,person,,,
8139,person,Serhiy Vitalyovych Kurchenko,,
8140,person,Сергій Віталійович Курченко,,
8141,person,,,
8142,person,Sergey Valeryevich AKSYONOV,,
8143,person,Sergei Valerievich AKSENOV,,
8144,person,Сергей Валерьевич АКСЁНОВ,,
8145,person,Serhiy Valeriyovych AKSYONOV,,
8146,person,Сергій Валерійович АКСЬОНОВ,,
8147,person,,,
8148,person,Vladimir Andreevich KONSTANTINOV,,
8149,person,Владимир Андреевич КОНСТАНТИНОВ,,
8150,person,Володимир Андрійович КОНСТАНТІНОВ,,
8151,person,Volodymyr Andriyovych KONSTANTINOV,,
8152,person,,,
8153,person,,,
8154,person,Rustam Ilmirovich TEMIRGALIEV,,
8155,person,Рустам Ильмирович ТЕМИРГАЛИЕВ,,
8156,person,Рустам Ільмирович ТЕМІРГАЛІЄВ,,
8157,person,Rustam Ilmyrovych TEMIRHALIIEV,,
8158,person,,,
8159,person,Denis Valentinovich BEREZOVSKIY,,
8160,person,Денис  Валентинович  БЕРЕЗОВСКИЙ,,
8161,person,Денис  Валентинович  БЕРЕЗОВСЬКИЙ,,
8162,person,Denys Valentynovych BEREZOVSKYY,,
8163,person,Denys Valentynovytj BERESOVSKYJ,,
8164,person,Denis Valentinovitj BEREZOVSKIJ,,
8165,person,Denis Walentinowitsch BERESOWSKI,,
8166,person,,,
8167,person,Aleksei Mikhailovich CHALIY,,
8168,person,Алексей Михайлович ЧАЛЫЙ,,
8169,person,Олексій Михайлович ЧАЛИЙ,,
8170,person,Oleksiy Mykhaylovych CHALYY,,
8171,person,Oleksij Mychajlovytj TJALYJ,,
8172,person,Aleksej Michajlovitj TJALYJ,,
8173,person,,,
8174,person,,,
8175,person,Pyotr Anatoliyovych ZIMA,,
8176,person,Пётр Анатольевич ЗИМА,,
8177,person,Петро Анатолійович ЗИМА,,
8178,person,Petro Anatoliyovych ZYMA,,
8179,person,,,
8180,person,,,
8181,person,Sergey Pavlovych TSEKOV,,
8182,person,Сергей Павлович ЦЕКОВ,,
8183,person,Сергій Павлович ЦЕКОВ,,
8184,person,Serhiy Pavlovych TSEKOV,,
8185,person,Serhij Pavlovytj TSEKOV,,
8186,person,Sergej Pavlovitj TSEKOV,,
8187,person,,,
8188,person,,,
8189,person,Viktor Alekseevich OZEROV,,
8190,person,Виктор Алексеевич ОЗЕРОВ,,
8191,person,,,
8192,person,Vladimir Michailovich DZHABAROV,,
8193,person,Владимир Михайлович ДЖАБАРОВ,,
8194,person,,,
8195,person,Andrei Aleksandrovich KLISHAS,,
8196,person,Андрей Александрович КЛИШАС,,
8197,person,,,
8198,person,Nikolai Ivanovich RYZHKOV,,
8199,person,Николай Иванович РЫЖКОВ,,
8200,person,Nikolaj Ivanovitj RYZJKOV,,
8201,person,,,
8202,person,Aleksandr Borisovich TOTOONOV,,
8203,person,Александр Борисович ТОТООНОВ,,
8204,person,,,
8205,person,Sergei Mikhailovich MIRONOV,,
8206,person,Сергей Михайлович МИРОНОВ,,
8207,person,,,
8208,person,Sergei Vladimirovich ZHELEZNYAK,,
8209,person,Сергей  Владимирович  ЖЕЛЕЗНЯК,,
8210,person,Sergej Vladimirovitj ZJELEZNJAK,,
8211,person,Sergej Wladimirowitsch SCHELESNJAK,,
8212,person,,,
8213,person,Leonid Eduardovich SLUTSKI,,
8214,person,Леонид Эдуардович СЛУЦКИЙ,,
8215,person,,,
8216,person,Aleksandr Viktorovich VITKO,,
8217,person,Александр Викторович ВИТКО,,
8218,person,Aleksandr Viktorovitj VITKO,,
8219,person,,,
8220,person,Anatoliy Alekseevich SIDOROV,,
8221,person,Анатолий Алексеевич СИДОРОВ,,
8222,person,,,
8223,person,Aleksandr Viktorovich GALKIN,,
8224,person,Александр Викторович ГАЛКИН,,
8225,person,,,
8226,person,Dmitry Olegovich ROGOZIN,,
8227,person,Дмитрий Олегович РОГОЗИН,,
8228,person,,,
8229,person,Sergey Yurievich GLAZYEV,,
8230,person,Сергей Юрьевич ГЛАЗЬЕВ,,
8231,person,,,
8232,person,Valentina Ivanova MATVIYENKO,,
8233,person,Валентина Ивановна МАТВИЕНКО,,
8234,person,Валентина Ивановна ТЮТИНА,,
8235,person,Valentina Ivanova TYUTINA,,
8236,person,,,
8237,person,Sergei Evgenevich NARYSHKIN,,
8238,person,Сергей Евгеньевич НАРЫШКИН,,
8239,person,,,
8240,person,Dmitry Konstantinovich KISELYOV,,
8241,person,Dmitrii Konstantinovich KISELEV,,
8242,person,Дмитрий Константинович КИСЕЛЁВ,,
8243,person,,,
8244,person,Alexander Mihailovich NOSATOV,,
8245,person,Александр Михайлович НОСАТОВ,,
8246,person,Aleksandr Michajlovitj NOSATOV,,
8247,person,,,
8248,person,Valery Vladimirovich KULIKOV,,
8249,person,Валерий Владимирович КУЛИКОВ,,
8250,person,Valerij Vladimirovitj KULIKOV,,
8251,person,,,
8252,person,Vladislav Yurievich SURKOV,,
8253,person,Владислав Юрьевич СУРКОВ,,
8254,person,,,
8255,person,Mikhail  Grigorievich  MALYSHEV,,
8256,person,Михаил  Григорьевич  МАЛЫШЕВ,,
8257,person,Михайло  Григорович  МАЛИШЕВ,,
8258,person,Mykhaylo Hryhorovych MALYSHEV,,
8259,person,,,
8260,person,Igor Nikolaevich TURCHENYUK,,
8261,person,Игорь Николаевич ТУРЧЕНЮК,,
8262,person,Igor Mykolayovich TURCHENYUK,,
8263,person,Igor Mykolajovytj TURTJENJUK,,
8264,person,Igor Nikolajevitj TURTJENJUK,,
8265,person,,,
8266,person,Elena Borisovna MIZULINA,,
8267,person,Елена Борисовна ДМИТРИЕВА,,
8268,person,Елена Борисовна МИЗУЛИНА,,
8269,person,Elena Borisovna DMITRIYEVA,,
8270,person,,,
8271,person,Dmitry Nikolayevich KOZAK,,
8272,person,Дмитрий Николаевич КОЗАК,,
8273,person,Dmitrij Nikolajevitj KOZAK,,
8274,person,,,
8275,person,,,
8276,person,Oleg Yevgenyvich BELAVENTSEV,,
8277,person,Олег Евгеньевич БЕЛАВЕНЦЕВ,,
8278,person,Oleg Jevgenjevitj BELAVENTSEV,,
8279,person,,,
8280,person,,,
8281,person,Oleg Genrikhovich SAVELYEV,,
8282,person,Олег Генрихович САВЕЛЬЕВ,,
8283,person,,,
8284,person,Sergei Ivanovich MENYAILO,,
8285,person,Сергей Иванович МЕНЯЙЛО,,
8286,person,Sergej Iwanowitsch MENJAILO,,
8287,person,Sergej Ivanovitj MENJAJLO,,
8288,person,,,
8289,person,Olga Fedorovna KOVITIDI,,
8290,person,Ольга Фёдоровна КОВИТИДИ,,
8291,person,Olga Fjodorovna KOVITIDI,,
8292,person,,,
8293,person,Sergei Ivanovich NEVEROV,,
8294,person,Сергей Иванович НЕВЕРОВ,,
8295,person,,,
8296,person,Valery Vasilevich GERASIMOV,,
8297,person,Валерий Васильевич ГЕРАСИМОВ,,
8298,person,,,
8299,person,German PROKOPIV,,
8300,person,Герман ПРОКОПИВ,,
8301,person,Ли Ван Чоль,,
8302,person,Li Van Chol,,
8303,person,Герман ПРОКОПІВ,,
8304,person,Herman PROKOPIV,,
8305,person,,,
8306,person,,,
8307,person,Andriy Yevhenovych PURHIN,,
8308,person,Андрій Євгенович ПУРГІН,,
8309,person,Andrei Evgenevich PURGIN,,
8310,person,Андрей Евгеньевич ПУРГИН,,
8311,person,,,
8312,person,Denys Volodymyrovych PUSHYLIN,,
8313,person,Денис Володимирович ПУШИЛIН,,
8314,person,Denis Vladimirovich PUSHILIN,,
8315,person,Денис Владимирович ПУШИЛИН,,
8316,person,,,
8317,person,Сергей  Геннадьевич  ЦЫПЛАКОВ,,
8318,person,Serhiy Hennadiyovych TSYPLAKOV,,
8319,person,Сергій  Геннадійович  ЦИПЛАКОВ,,
8320,person,Sergey Gennadevich TSYPLAKOV,,
8321,person,,,
8322,person,Igor STRELKOV,,
8323,person,Ihor STRIELKOV,,
8324,person,Игорь Всеволодович ГИРКИН,,
8325,person,Igor Vsevolodovich GIRKIN,,
8326,person,,,
8327,person,Vyacheslav Viktorovich VOLODIN,,
8328,person,Вячеслав Викторович ВОЛОДИН,,
8329,person,,,
8330,person,Vladimir Anatolievich SHAMANOV,,
8331,person,Владимир Анатольевич ШАМАНОВ,,
8332,person,Vladimir Anatoljevitj SJAMANOV,,
8333,person,,,
8334,person,Vladimir Nikolaevich PLIGIN,,
8335,person,Владимир Николаевич ПЛИГИН,,
8336,person,Vladimir Nikolajevitj PLIGIN,,
8337,person,Wladimir Nikolajewitsch PLIGIN,,
8338,person,,,
8339,person,Petr Grigorievich JAROSH,,
8340,person,Петр Григорьевич ЯРОШ,,
8341,person,Петро Григорович ЯРОШ,,
8342,person,Petro Hryhorovych YAROSH (IAROSH),,
8343,person,,,
8344,person,Oleg Grigorievich KOZYURA,,
8345,person,Олег Григорьевич КОЗЮРА,,
8346,person,Олег Григорович КОЗЮРА,,
8347,person,Oleh Hryhorovych KOZYURA,,
8348,person,Oleg Grigorjewitsch KOSJURA,,
8349,person,Oleh Hryhorovytj KOZIURA,,
8350,person,Oleg Grigorjevitj KOZIURA,,
8351,person,,,
8352,person,,,
8353,person,,,
8354,person,,,
8355,person,Viacheslav PONOMARIOV,,
8356,person,Vyacheslav Volodymyrovich PONOMARYOV,,
8357,person,В'ячеслав Володимирович ПОНОМАРЬОВ,,
8358,person,Viacheslav Vladimirovich PONOMAREV,,
8359,person,Вячеслав Владимирович ПОНОМАРËВ,,
8360,person,,,
8361,person,Igor Nikolaevich BEZLER,,
8362,person,Bes (devil),,
8363,person,Игорь Николаевич БЕЗЛЕР,,
8364,person,Ігор Миколайович БЕЗЛЕР,,
8365,person,Ihor Mykolayovych BEZLER,,
8366,person,Игорь Николаевич БЕРЕГОВОЙ,,
8367,person,Igor Nikolaevich   BEREGOVOY,,
8368,person,,,
8369,person,Igor Evgenevich KAKIDZYANOV,,
8370,person,Игорь Евгеньевич КАКИДЗЯНОВ,,
8371,person,Igor Evegenevich KHAKIMZYANOV,,
8372,person,Игорь Евгеньевич ХАКИМЗЯНОВ,,
8373,person,Ihor Yevhenovych KHAKIMZIANOV,,
8374,person,Ihor Yevhenovych KAKIDZIANOV,,
8375,person,Ігор Євгенович ХАКІМЗЯНОВ,,
8376,person,Ігор Євгенович КАКІДЗЯНОВ,,
8377,person,,,
8378,person,Oleg Tsariov,,
8379,person,Oleh Anatoliyovych Tsarov,,
8380,person,Олег Анатолійович Царьов,,
8381,person,Олег Анатольевич Царёв,,
8382,person,Oleg Anatolevich TSARYOV,,
8383,person,,,
8384,person,Roman Viktorovich LYAGIN,,
8385,person,Роман Викторович ЛЯГИН,,
8386,person,Роман Вікторович ЛЯГІН,,
8387,person,Roman Viktorovych LIAHIN,,
8388,person,Roman Wiktorowitsch LJAGIN,,
8389,person,Roman Viktorovytj LJAHIN,,
8390,person,Roman Viktorovitj LJAGIN,,
8391,person,,,
8392,person,Aleksandr Sergeevich MALYKHIN,,
8393,person,Alexander Sergeevich MALYHIN,,
8394,person,Александр Сергеевич МАЛЫХИН,,
8395,person,Олександр Сергійович МАЛИХІН,,
8396,person,Oleksandr Serhiyovych (Sergiyovych) MALYKHIN,,
8397,person,,,
8398,person,Natalia Vladimirovna POKLONSKAYA,,
8399,person,Наталья  Владимировна  ПОКЛОНСКАЯ,,
8400,person,Natalja Vladimirovna POKLONSKAJA,,
8401,person,,,
8402,person,,,
8403,person,Igor Sergeievich SHEVCHENKO,,
8404,person,Игорь Сергеевич ШЕВЧЕНКО,,
8405,person,,,
8406,enterprise,State Unitary Enterprise of the ‘Republic of Crimea’ ‘Chernomorneftegaz’,Simferopol,
8407,enterprise,Státní jednotný podnik „Republiky Krym“„Chernomorneftegaz“,Simferopol,
8408,enterprise,Empresa Unitaria Estatal de la “República de Crimea”“Chernomorneftegaz”,Simferopol,
8409,enterprise,Държавно единно предприятие на „Република Крим“„Черноморнефтегаз“,Simferopol,
8410,enterprise,PJSC ‘Chernomorneftegaz’,Simferopol,
8411,enterprise,Staatliches Einheitsunternehmen der „Republik Krim“„Chernomorneftegaz“,Simferopol,
8412,enterprise,»Republikken Krims« statsejede virksomhed »Chernomorneftegaz«,Simferopol,
8413,enterprise,Fiontar Aonadach Stáit de chuid ‘Republic of Crimea’‘Chernomorneftegaz’,Simferopol,
8414,enterprise,Entreprise unitaire d’État de la “République de Crimée”“Chernomorneftegaz”,Simferopol,
8415,enterprise,Κρατική ενιαία επιχείρηση της “Δημοκρατίας της Κριμαίας”“Chernomorneftegaz”,Simferopol,
8416,enterprise,“Krimas republikas” valsts unitārs uzņēmums “Chernomorneftegaz”,Simferopol,
8417,enterprise,Impresa unitaria statale della “Repubblica di Crimea”“Chernomorneftegaz”,Simferopol,
8418,enterprise,Državno unitarno poduzeće „Republike Krima”„Chernomorneftegaz”,Simferopol,
8419,enterprise,„Chernomorneftegaz”,Simferopol,
8420,enterprise,„Krymo Respublikos“ valstybės unitarinė įmonė „Chernomorneftegaz“,Simferopol,
8421,enterprise,State Unitary Enterprise van de “Republiek Krim”“Chernomorneftegaz”,Simferopol,
8422,enterprise,Intrapriża Unitarja Statali tar-“Repubblika tal-Krimea”“Chernomorneftegaz”,Simferopol,
8423,enterprise,Empresa Pública Unitária da «República da Crimeia»«Chernomorneftegaz»,Simferopol,
8424,enterprise,jednolite przedsiębiorstwo państwowe »Republiki Krymu«»Chernomorneftegaz«,Simferopol,
8425,enterprise,Štátny unitárny podnik „Krymskej republiky“„Chernomorneftegaz“,Simferopol,
8426,enterprise,Întreprinderea unitară de stat a «Republicii Crimeea»«Chernomorneftegaz»,Simferopol,
8427,enterprise,”Republiken Krims” statliga företag ”Chernomorneftegaz”,Simferopol,
8428,enterprise,”Krimin tasavallan” omistama valtion unitaarinen yritys ”Chernomorneftegaz”,Simferopol,
8429,enterprise,Državno unitarno podjetje ‚Republike Krim‘‚Černomorneftegaz‘,Simferopol,
8430,enterprise,,Simferopol,
8431,enterprise,,Simferopol,
8432,,,,
8433,,,,
8434,,,,
8435,,,,
8436,,,,
8437,,,,
8438,enterprise,Al-Nusrah Front for the People of the Levant,,
8439,enterprise,the Victory Front,,
8440,enterprise,Jabhat al-Nusrah,,
8441,enterprise,Jabhet al-Nusra,,
8442,enterprise,Al-Nusrah Front,,
8443,enterprise,Al-Nusra Front,,
8444,enterprise,Ansar al-Mujahideen Network,,
8445,enterprise,Levantine Mujahideen on the Battlefields of Jihad,,
8446,enterprise,Front for the Conquest of Syria,,
8447,enterprise,Front for the Liberation of the Levant,,
8448,enterprise,Front for the Conquest of Syria/the Levant,,
8449,enterprise,The Front for the Liberation of al Sham,,
8450,enterprise,Conquest of the Levant Front,,
8451,enterprise,Fateh al-Sham Front,,
8452,enterprise,Fatah al-Sham Front,,
8453,enterprise,Jabhat Fateh Al-Sham,,
8454,enterprise,Jabhat Fatah al-Sham,,
8455,enterprise,Jabhat Fath al-Sham,,
8456,enterprise,Jabhat Fath al Sham,,
8457,enterprise,Tahrir al-Sham Hay'at,,
8458,enterprise,Liberation of the Levant Organisation Tahrir al-Sham,,
8459,enterprise,Liberation of al-Sham Commission,,
8460,enterprise,Assembly for the Liberation of the Levant,,
8461,enterprise,Assembly for the Liberation of Syria,,
8462,enterprise,Hayat Tahrir al-Sham,,
8463,enterprise,Hay'et Tahrir al-Sham,,
8464,enterprise,Hay'at Tahrir al-Sham (HTS),,
8465,enterprise,Al Mouakaoune Biddam,,Mali
8466,enterprise,Les Signataires par le Sang,,Mali
8467,enterprise,Ceux Qui Signent avec le Sang,,Mali
8468,enterprise,Those Who Sign in Blood,,Mali
8469,enterprise,,,Mali
8470,enterprise,Al Moulathamoun,,Algeria
8471,enterprise,Les Enturbannés,,Algeria
8472,enterprise,The Veiled,,Algeria
8473,enterprise,,,Algeria
8474,enterprise,,,Algeria
8475,enterprise,,,Algeria
8476,enterprise,Al Mourabitoun,,Mali
8477,enterprise,Les Sentinelles,,Mali
8478,enterprise,The Sentinels,,Mali
8479,enterprise,,,Mali
8480,person,François Yangouvonda BOZIZÉ,Bangui,Uganda
8481,person,Bozize Yangouvonda,Bangui,Uganda
8482,person,Samuel Peter Mudde,Bangui,Uganda
8483,person,,Bangui,Uganda
8484,person,,Bangui,Uganda
8485,person,,Bangui,Uganda
8486,person,,Bangui,Uganda
8487,person,,Bangui,Uganda
8488,person,,Bangui,Uganda
8489,person,,Bangui,Uganda
8490,person,,Bangui,Uganda
8491,person,,Bangui,Uganda
8492,person,,Bangui,Uganda
8493,,,,
8494,,,,
8495,,,,
8496,,,,
8497,,,,
8498,,,,
8499,,,,
8500,,,,
8501,,,,
8502,,,,
8503,,,,
8504,,,,
8505,,,,
8506,,,,
8507,,,,
8508,,,,
8509,,,,
8510,,,,
8511,,,,
8512,,,,
8513,,,,
8514,,,,
8515,,,,
8516,person,Suleiman AL ABBAS,,
8517,person,Kamal Eddin TU'MA,,
8518,person,,,
8519,person,Kinda AL-SHAMMAT,,
8520,person,Shmat,,
8521,person,,,
8522,person,Hassan HIJAZI,,
8523,person,,,
8524,person,Ismael ISMAEL,,
8525,person,Ismail Ismail,,
8526,person,Isma'Il Isma'il,,
8527,person,,,
8528,person,Khodr ORFALI,,
8529,person,Khud Urfali,,
8530,person,Khud Orphaly,,
8531,person,Khudr Urfali,,
8532,person,Khudr Orphaly,,
8533,person,,,
8534,person,Samir Izzat Qadi AMIN,,
8535,person,,,
8536,person,Bishr Riyad YAZIGI,,
8537,person,,,
8538,person,Malek ALI,,
8539,person,Malik Ali,,
8540,person,مالك علي,,
8541,person,,,
8542,person,Hussein ARNOUS,,
8543,person,Hussein Arnus,,
8544,person,حسين عرنوس,,
8545,person,,,
8546,person,Hassib Elias SHAMMAS,,
8547,person,Hasib,,
8548,person,,,
8549,person,Aleksandr Yurevich BORODAI,,
8550,person,Александр Юрьевич БОРОДАЙ,,
8551,person,Aleksandr Jurjevitj BORODAJ,,
8552,person,,,
8553,person,Alexander KHODAKOVSKY,,
8554,person,Александр Сергеевич ХОДАКОВСКИЙ,,
8555,person,Oleksandr Serhiyovych KHODAKOVSKYY (KHODAKOVSKYI),,
8556,person,Aleksandr Sergeevich KHODAKOVSKII,,
8557,person,Олександр Сергійович ХОДАКОВСЬКИЙ,,
8558,person,,,
8559,person,Alexandr Arkadievich KALYUSSKY,,
8560,person,Александр Аркадьевич КАЛЮССКИЙ,,
8561,person,Олександр Аркадійович КАЛЮСЬКИЙ,,
8562,person,Oleksandr Arkadiyovych KALYUSSKIY,,
8563,person,,,
8564,person,Alexander KHRYAKOV,,
8565,person,Aleksandr Vitalievich KHRYAKOV,,
8566,person,Александр Витальевич ХРЯКОВ,,
8567,person,Oleksandr Vitaliyovych KHRYAKOV,,
8568,person,Олександр Віталійович ХРЯКОВ,,
8569,person,Oleksandr Vitalijovytj CHRJAKOV,,
8570,person,Aleksandr Vitaljevitj CHRJAKOV,,
8571,person,,,
8572,person,Marat Faatovich BASHIROV,,
8573,person,Марат Фаатович БАШИРОВ,,
8574,person,Marat Faatovitj BASJIROV,,
8575,person,,,
8576,person,Vasilii Aleksandrovich NIKITIN,,
8577,person,Василий Александрович НИКИТИН,,
8578,person,Vasyl Oleksandrovych NIKITIN,,
8579,person,Василь Олександрович НІКІТІН,,
8580,person,,,
8581,person,Aleksey Vyacheslavovich KARYAKIN,,
8582,person,Алексей Вячеславович КАРЯКИН,,
8583,person,Олексій В'ячеславович КАРЯКІН,,
8584,person,Oleksiy Vyacheslavovych KARYAKIN,,
8585,person,,,
8586,person,,,
8587,person,Yuriy Volodymyrovych IVAKIN,,
8588,person,Юрий Владимирович ИВАКИН,,
8589,person,Юрій Володимирович ІВАКІН,,
8590,person,Iurii Vladimirovich IVAKIN,,
8591,person,,,
8592,person,Igor PLOTNITSKY,,
8593,person,Igor Venediktovich PLOTNITSKII,,
8594,person,Ігор Венедиктович ПЛОТНИЦЬКИЙ,,
8595,person,Игорь Венедиктович ПЛОТНИЦКИЙ,,
8596,person,Ihor (Igor) Venedyktovych PLOTNYTSKYY,,
8597,person,,,
8598,person,,,
8599,person,,,
8600,person,Nikolay Ivanovich KOZITSYN,,
8601,person,Николай Иванович КОЗИЦЫН,,
8602,person,,,
8603,person,,,
8604,person,Hashim Anwar AL‐AQQAD,,
8605,person,Hashem Aqqad,,
8606,person,Hashem Akkad,,
8607,person,Hashim Akkad,,
8608,person,,,
8609,person,Suhayl Hasan,,
8610,person,Suhayl al-Hasan,,
8611,person,Sohail Hassan,,
8612,person,Sohail al-Hassan,,
8613,person,Suhail Hassan,,
8614,person,Suhayl HASSAN,,
8615,person,Suhayl al-Hassan,,
8616,person,Sohail al-Hasan,,
8617,person,‘The Tiger’,,
8618,person,al-Nimr,,
8619,person,Sohail Hasan,,
8620,person,Suhail Hasan,,
